746 1430
1 1.00000000000000e+00 -2.44929359829471e-16 0.00000000000000e+00
2 1.00000000000000e+00 -2.44929359829471e-16 4.00000000000000e+00
3 9.79529941252494e-01 2.01298520088660e-01 0.00000000000000e+00
4 9.18957811620231e-01 3.94355855113319e-01 0.00000000000000e+00
5 8.20763441207276e-01 5.71268215094792e-01 0.00000000000000e+00
6 6.88966919075686e-01 7.24792787229120e-01 0.00000000000000e+00
7 5.28964010326962e-01 8.48644257494751e-01 0.00000000000000e+00
8 3.47305252844821e-01 9.37752132147080e-01 0.00000000000000e+00
9 1.51427777504578e-01 9.88468324328111e-01 0.00000000000000e+00
10 -5.06491688387102e-02 9.98716507171053e-01 0.00000000000000e+00
11 -2.50652532258718e-01 9.68077118866205e-01 0.00000000000000e+00
12 -4.40394151557632e-01 8.97804539570743e-01 0.00000000000000e+00
13 -6.12105982547660e-01 7.90775736937701e-01 0.00000000000000e+00
14 -7.58758122692787e-01 6.51372482722226e-01 0.00000000000000e+00
15 -8.74346616144579e-01 4.85301962531086e-01 0.00000000000000e+00
16 -9.54139256400046e-01 2.99363122973366e-01 0.00000000000000e+00
17 -9.94869323391894e-01 1.01168321987441e-01 0.00000000000000e+00
18 -9.94869323391896e-01 -1.01168321987425e-01 0.00000000000000e+00
19 -9.54139256400049e-01 -2.99363122973357e-01 0.00000000000000e+00
20 -8.74346616144578e-01 -4.85301962531088e-01 0.00000000000000e+00
21 -7.58758122692783e-01 -6.51372482722231e-01 0.00000000000000e+00
22 -6.12105982547652e-01 -7.90775736937707e-01 0.00000000000000e+00
23 -4.40394151557624e-01 -8.97804539570747e-01 0.00000000000000e+00
24 -2.50652532258709e-01 -9.68077118866207e-01 0.00000000000000e+00
25 -5.06491688387020e-02 -9.98716507171053e-01 0.00000000000000e+00
26 1.51427777504585e-01 -9.88468324328110e-01 0.00000000000000e+00
27 3.47305252844827e-01 -9.37752132147078e-01 0.00000000000000e+00
28 5.28964010326968e-01 -8.48644257494748e-01 0.00000000000000e+00
29 6.88966919075690e-01 -7.24792787229117e-01 0.00000000000000e+00
30 8.20763441207278e-01 -5.71268215094789e-01 0.00000000000000e+00
31 9.18957811620232e-01 -3.94355855113316e-01 0.00000000000000e+00
32 9.79529941252495e-01 -2.01298520088659e-01 0.00000000000000e+00
33 9.79529941252494e-01 2.01298520088660e-01 4.00000000000000e+00
34 9.18957811620231e-01 3.94355855113319e-01 4.00000000000000e+00
35 8.20763441207276e-01 5.71268215094792e-01 4.00000000000000e+00
36 6.88966919075686e-01 7.24792787229120e-01 4.00000000000000e+00
37 5.28964010326962e-01 8.48644257494751e-01 4.00000000000000e+00
38 3.47305252844821e-01 9.37752132147080e-01 4.00000000000000e+00
39 1.51427777504578e-01 9.88468324328111e-01 4.00000000000000e+00
40 -5.06491688387102e-02 9.98716507171053e-01 4.00000000000000e+00
41 -2.50652532258718e-01 9.68077118866205e-01 4.00000000000000e+00
42 -4.40394151557632e-01 8.97804539570743e-01 4.00000000000000e+00
43 -6.12105982547660e-01 7.90775736937701e-01 4.00000000000000e+00
44 -7.58758122692787e-01 6.51372482722226e-01 4.00000000000000e+00
45 -8.74346616144579e-01 4.85301962531086e-01 4.00000000000000e+00
46 -9.54139256400046e-01 2.99363122973366e-01 4.00000000000000e+00
47 -9.94869323391894e-01 1.01168321987441e-01 4.00000000000000e+00
48 -9.94869323391896e-01 -1.01168321987425e-01 4.00000000000000e+00
49 -9.54139256400049e-01 -2.99363122973357e-01 4.00000000000000e+00
50 -8.74346616144578e-01 -4.85301962531088e-01 4.00000000000000e+00
51 -7.58758122692783e-01 -6.51372482722231e-01 4.00000000000000e+00
52 -6.12105982547652e-01 -7.90775736937707e-01 4.00000000000000e+00
53 -4.40394151557624e-01 -8.97804539570747e-01 4.00000000000000e+00
54 -2.50652532258709e-01 -9.68077118866207e-01 4.00000000000000e+00
55 -5.06491688387020e-02 -9.98716507171053e-01 4.00000000000000e+00
56 1.51427777504585e-01 -9.88468324328110e-01 4.00000000000000e+00
57 3.47305252844827e-01 -9.37752132147078e-01 4.00000000000000e+00
58 5.28964010326968e-01 -8.48644257494748e-01 4.00000000000000e+00
59 6.88966919075690e-01 -7.24792787229117e-01 4.00000000000000e+00
60 8.20763441207278e-01 -5.71268215094789e-01 4.00000000000000e+00
61 9.18957811620232e-01 -3.94355855113316e-01 4.00000000000000e+00
62 9.79529941252495e-01 -2.01298520088659e-01 4.00000000000000e+00
63 1.00000000000000e+00 -2.44929359829471e-16 1.99999999999997e-01
64 1.00000000000000e+00 -2.44929359829471e-16 3.99999999999993e-01
65 1.00000000000000e+00 -2.44929359829471e-16 5.99999999999990e-01
66 1.00000000000000e+00 -2.44929359829471e-16 7.99999999999986e-01
67 1.00000000000000e+00 -2.44929359829471e-16 9.99999999999987e-01
68 1.00000000000000e+00 -2.44929359829471e-16 1.19999999999999e+00
69 1.00000000000000e+00 -2.44929359829471e-16 1.39999999999999e+00
70 1.00000000000000e+00 -2.44929359829471e-16 1.59999999999999e+00
71 1.00000000000000e+00 -2.44929359829471e-16 1.79999999999999e+00
72 1.00000000000000e+00 -2.44929359829471e-16 1.99999999999999e+00
73 1.00000000000000e+00 -2.44929359829471e-16 2.19999999999999e+00
74 1.00000000000000e+00 -2.44929359829471e-16 2.39999999999999e+00
75 1.00000000000000e+00 -2.44929359829471e-16 2.59999999999999e+00
76 1.00000000000000e+00 -2.44929359829471e-16 2.79999999999999e+00
77 1.00000000000000e+00 -2.44929359829471e-16 3.00000000000000e+00
78 1.00000000000000e+00 -2.44929359829471e-16 3.20000000000000e+00
79 1.00000000000000e+00 -2.44929359829471e-16 3.40000000000000e+00
80 1.00000000000000e+00 -2.44929359829471e-16 3.60000000000000e+00
81 1.00000000000000e+00 -2.44929359829471e-16 3.80000000000000e+00
210 9.46761028769014e-01 3.21937190153979e-01 3.83974774372167e+00
211 8.75560874954771e-01 4.83107808101294e-01 3.82197317040301e+00
212 7.63713956877263e-01 6.45554794011224e-01 3.81722824134996e+00
213 6.16724314494106e-01 7.87179217149294e-01 3.81983224266578e+00
214 4.43036429755678e-01 8.96503609535032e-01 3.82325439044973e+00
215 2.51965219925859e-01 9.67736290498457e-01 3.82579873827650e+00
216 5.03537465851452e-02 9.98731445487143e-01 3.82645607418911e+00
217 -1.51716391045786e-01 9.88424067234323e-01 3.82660740360533e+00
218 -3.47174503039172e-01 9.37800546192795e-01 3.82674170983041e+00
